,subjID,edgeRT,model,trial,group,condition,block,logRT_ms
3218,s652,12518.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,9.434922887484646
3219,s653,3559.0,Reward Heuristic,15.0,Congruent,Reward Scaffolding,test,8.177234885510194
3220,s653,3521.0,Reward Heuristic,16.0,Congruent,Reward Scaffolding,test,8.166500319155052
3221,s653,4000.0,Reward Heuristic,17.0,Congruent,Reward Scaffolding,test,8.294049640102028
3222,s653,3073.0,Reward Heuristic,18.0,Congruent,Reward Scaffolding,test,8.030409562130485
3223,s653,3181.0,Reward Heuristic,19.0,Congruent,Reward Scaffolding,test,8.064950891749143
3224,s654,9713.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,9.18122047340233
3225,s654,7649.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,8.942330199321866
3226,s654,8602.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,9.059750013343681
3227,s654,3738.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,8.226305988015508
3228,s654,5770.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,8.660427359502146
3229,s655,21553.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,9.978270296979813
3230,s655,24713.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,10.115084699949966
3231,s655,8259.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,9.019058793810718
3232,s655,7589.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,8.934455109403913
3233,s655,18476.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,9.824227871550496
3234,s656,9095.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,9.115480090952223
3235,s656,10963.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,9.30228124567454
3236,s656,17700.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,9.78131991856192
3237,s656,12847.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,9.46086560003161
3238,s656,11018.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,9.307285578032662
3239,s657,2650.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,7.882314918980268
3240,s657,4049.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,8.30622521603216
3241,s657,2619.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,7.870547844507712
3242,s657,2983.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,8.000684784514748
3243,s657,2639.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,7.878155336503324
3244,s658,3613.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,8.19229373114764
3245,s658,4745.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,8.464846711044029
3246,s658,5573.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,8.625688787569537
3247,s658,6097.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,8.715552125907816
3248,s658,12626.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,9.44351345892757
3249,s659,28834.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,10.26931052537185
3250,s659,7498.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,8.922391597295857
3251,s659,4479.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,8.4071550862073
3252,s659,5248.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,8.565602330623925
3253,s659,5772.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,8.660773919893762
3254,s660,10352.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,9.244935016740682
3255,s660,7158.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,8.875985891325971
3256,s660,6070.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,8.711113884053544
3257,s660,6161.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,8.725994381014571
3258,s660,4763.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,8.46863300080086
3259,s661,9466.0,Reward Heuristic,15.0,Incongruent,No Scaffolding,test,9.155461710466193
3260,s661,8522.0,Reward Heuristic,16.0,Incongruent,No Scaffolding,test,9.050406334059858
3261,s661,9865.0,Reward Heuristic,17.0,Incongruent,No Scaffolding,test,9.196748418456716
3262,s661,34876.0,Reward Heuristic,18.0,Incongruent,No Scaffolding,test,10.459554192547706
3263,s661,11522.0,Reward Heuristic,19.0,Incongruent,No Scaffolding,test,9.352013530292329
3264,s662,11001.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,9.305741456739435
3265,s662,4497.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,8.411165786770708
3266,s662,3537.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,8.17103418920548
3267,s662,2609.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,7.866722285136729
3268,s662,7536.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,8.927446816256198
3269,s663,25040.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,10.128229825214035
3270,s663,13941.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,9.542589417753089
3271,s663,37624.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,10.535397423624884
3272,s663,6286.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,8.746080217357513
3273,s663,7449.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,8.915835074176277
3274,s664,13626.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,9.519735011333614
3275,s664,8553.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,9.054037377580782
3276,s664,16360.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,9.702594610156739
3277,s664,6667.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,8.80492526261806
3278,s664,14522.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,9.583420019940192
3279,s665,13873.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,9.537699784080726
3280,s665,9492.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,9.158204617555654
3281,s665,4341.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,8.375860015299594
3282,s665,6068.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,8.710784340468424
3283,s665,21615.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,9.981142797101732
3284,s666,18763.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,9.839642124487375
3285,s666,5199.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,8.556221578383715
3286,s666,12536.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,9.436359784035856
3287,s666,3973.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,8.287276755814599
3288,s666,3417.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,8.136518252115291
3289,s667,4073.0,Reward Heuristic,14.0,Incongruent,Reward Scaffolding,test,8.312135107648412
3290,s667,8641.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,9.0642735958414
3291,s667,39067.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,10.573033399843746
3292,s667,8521.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,9.050288983827956
3293,s667,2793.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,7.934871565945177
3294,s668,12581.0,Bayes Optimal Teacher,14.0,Incongruent,Reward Scaffolding,test,9.439943018351132
3295,s668,10713.0,Bayes Optimal Teacher,15.0,Incongruent,Reward Scaffolding,test,9.279213236262558
3296,s668,5760.0,Bayes Optimal Teacher,16.0,Incongruent,Reward Scaffolding,test,8.658692753689937
3297,s668,12151.0,Bayes Optimal Teacher,17.0,Incongruent,Reward Scaffolding,test,9.405166749908611
3298,s668,22235.0,Bayes Optimal Teacher,18.0,Incongruent,Reward Scaffolding,test,10.009422902944797
3299,s669,8424.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,9.03884005381381
3300,s669,5921.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,8.686260632531775
3301,s669,29419.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,10.289396003095074
3302,s669,20572.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,9.931686206894806
3303,s669,14259.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,9.565143565282119
3304,s670,10088.0,Bayes Optimal Teacher,15.0,Congruent,Inference Scaffolding,test,9.219101877644755
3305,s670,6571.0,Bayes Optimal Teacher,16.0,Congruent,Inference Scaffolding,test,8.790421306897867
3306,s670,16001.0,Bayes Optimal Teacher,17.0,Congruent,Inference Scaffolding,test,9.680406499268875
3307,s670,5191.0,Bayes Optimal Teacher,18.0,Congruent,Inference Scaffolding,test,8.55468163582723
3308,s670,26675.0,Bayes Optimal Teacher,19.0,Congruent,Inference Scaffolding,test,10.191482076169954
3309,s671,9566.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.165970424240243
3310,s671,4082.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.31434234336979
3311,s671,2538.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,7.839131648274333
3312,s671,3764.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.23323750070527
3313,s671,10208.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.23092700558457
3314,s672,4502.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,8.412277021466677
3315,s672,3878.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,8.263074835802596
3316,s672,5521.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,8.616314282284044
3317,s672,2004.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,7.602900462204755
3318,s672,2199.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,7.695757990554761
3319,s673,15489.0,Reward Heuristic,15.0,Congruent,Reward Scaffolding,test,9.647885373547759
3320,s673,5927.0,Reward Heuristic,16.0,Congruent,Reward Scaffolding,test,8.687273461787838
3321,s673,3476.0,Reward Heuristic,17.0,Congruent,Reward Scaffolding,test,8.153637486385282
3322,s673,17849.0,Reward Heuristic,18.0,Congruent,Reward Scaffolding,test,9.789702763229508
3323,s673,11259.0,Reward Heuristic,19.0,Congruent,Reward Scaffolding,test,9.32892308780313
3324,s674,15914.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,9.67495450393748
3325,s674,4860.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,8.48879371689454
3326,s674,6192.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,8.731013415269564
3327,s674,32780.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,10.397573852297821
3328,s674,13496.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,9.510148624225804
3329,s675,12025.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.394743094973961
3330,s675,3330.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.110727582974489
3331,s675,13973.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,9.544882175080447
3332,s675,5217.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.559677803022392
3333,s675,11019.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.307376334487778
3334,s676,3421.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,8.137688184977605
3335,s676,3048.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,8.022240916806537
3336,s676,3478.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,8.154212694914229
3337,s676,2832.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,7.94873845481361
3338,s676,15955.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,9.677527538712344
3339,s677,2379.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,7.774435510302958
3340,s677,1929.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,7.564757012905729
3341,s677,2464.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,7.80954132465341
3342,s677,3254.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.087640287778983
3343,s677,5440.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,8.601534339849989
3344,s678,23589.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,10.068535780659627
3345,s678,42787.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,10.663989597114305
3346,s678,24448.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,10.104303691966248
3347,s678,15681.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,9.660205067381032
3348,s678,17944.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,9.795011076200044
3349,s679,8779.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.080117784926209
3350,s679,2968.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,7.995643604287271
3351,s679,3683.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.211482916445066
3352,s679,1885.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,7.541683099882111
3353,s679,8147.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.005405040310642
3354,s680,5218.0,Reward Heuristic,15.0,Incongruent,No Scaffolding,test,8.559869465696673
3355,s680,11825.0,Reward Heuristic,16.0,Incongruent,No Scaffolding,test,9.377971213360134
3356,s680,5135.0,Reward Heuristic,17.0,Incongruent,No Scaffolding,test,8.543835122362658
3357,s680,4316.0,Reward Heuristic,18.0,Incongruent,No Scaffolding,test,8.370084326378025
3358,s680,36995.0,Reward Heuristic,19.0,Incongruent,No Scaffolding,test,10.518538047359652
3359,s681,27128.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,10.208321683805474
3360,s681,7193.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,8.880863609867356
3361,s681,13913.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,9.540578933841877
3362,s681,11949.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,9.388402871849754
3363,s681,17217.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,9.753652546776472
3364,s682,5285.0,Reward Heuristic,15.0,Incongruent,Reward Scaffolding,test,8.572627898304338
3365,s682,7129.0,Reward Heuristic,16.0,Incongruent,Reward Scaffolding,test,8.871926251117628
3366,s682,8315.0,Reward Heuristic,17.0,Incongruent,Reward Scaffolding,test,9.025816391627028
3367,s682,3370.0,Reward Heuristic,18.0,Incongruent,Reward Scaffolding,test,8.122668023346407
3368,s682,6841.0,Reward Heuristic,19.0,Incongruent,Reward Scaffolding,test,8.830689198760998
3369,s683,3657.0,Bayes Optimal Teacher,15.0,Incongruent,No Scaffolding,test,8.204398418149381
3370,s683,7789.0,Bayes Optimal Teacher,16.0,Incongruent,No Scaffolding,test,8.960467760919949
3371,s683,3186.0,Bayes Optimal Teacher,17.0,Incongruent,No Scaffolding,test,8.066521490469993
3372,s683,12075.0,Bayes Optimal Teacher,18.0,Incongruent,No Scaffolding,test,9.398892478520773
3373,s683,11874.0,Bayes Optimal Teacher,19.0,Incongruent,No Scaffolding,test,9.38210641483062
3374,s684,7210.0,Bayes Optimal Teacher,15.0,Incongruent,Reward Scaffolding,test,8.883224230278994
3375,s684,18554.0,Bayes Optimal Teacher,16.0,Incongruent,Reward Scaffolding,test,9.828440678213218
3376,s684,6810.0,Bayes Optimal Teacher,17.0,Incongruent,Reward Scaffolding,test,8.826147399143558
3377,s684,9586.0,Bayes Optimal Teacher,18.0,Incongruent,Reward Scaffolding,test,9.168058979719577
3378,s684,16233.0,Bayes Optimal Teacher,19.0,Incongruent,Reward Scaffolding,test,9.694801486310846
3379,s685,10310.0,Bayes Optimal Teacher,14.0,Incongruent,Reward Scaffolding,test,9.240869577011006
3380,s685,23631.0,Bayes Optimal Teacher,15.0,Incongruent,Reward Scaffolding,test,10.070314688371434
3381,s685,18039.0,Bayes Optimal Teacher,16.0,Incongruent,Reward Scaffolding,test,9.800291359707678
3382,s685,12280.0,Bayes Optimal Teacher,17.0,Incongruent,Reward Scaffolding,test,9.415727201701133
3383,s685,39094.0,Bayes Optimal Teacher,18.0,Incongruent,Reward Scaffolding,test,10.573724281512968
3384,s686,16786.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,9.728300484642773
3385,s686,49736.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,10.814484295949173
3386,s686,16417.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,9.706072662294519
3387,s686,30085.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,10.311781987654452
3388,s686,27500.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,10.221941283654663
3389,s687,8523.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,9.050523670522297
3390,s687,16528.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,9.71281119135942
3391,s687,15504.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,9.648853334130548
3392,s687,4123.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,8.3243363327069
3393,s687,9501.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,9.15915233520675
3394,s688,5034.0,Reward Heuristic,15.0,Congruent,No Scaffolding,test,8.523970175695261
3395,s688,6490.0,Reward Heuristic,16.0,Congruent,No Scaffolding,test,8.778017809698136
3396,s688,21651.0,Reward Heuristic,17.0,Congruent,No Scaffolding,test,9.982806921740384
3397,s688,9260.0,Reward Heuristic,18.0,Congruent,No Scaffolding,test,9.133459327640225
3398,s688,9362.0,Reward Heuristic,19.0,Congruent,No Scaffolding,test,9.144414221860016
3399,s689,12700.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.449357272446683
3400,s689,5668.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.64259160081057
3401,s689,11122.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,9.316680407747508
3402,s689,4340.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,8.375629627094451
3403,s689,8394.0,Bayes Optimal Teacher,19.0,Incongruent,Inference Scaffolding,test,9.035272443893536
3404,s690,19090.0,Bayes Optimal Teacher,15.0,Congruent,No Scaffolding,test,9.856919916719793
3405,s690,5306.0,Bayes Optimal Teacher,16.0,Congruent,No Scaffolding,test,8.576593534697684
3406,s690,16538.0,Bayes Optimal Teacher,17.0,Congruent,No Scaffolding,test,9.713416042282113
3407,s690,2874.0,Bayes Optimal Teacher,18.0,Congruent,No Scaffolding,test,7.96346006663897
3408,s690,24163.0,Bayes Optimal Teacher,19.0,Congruent,No Scaffolding,test,10.092577816525454
3409,s691,7010.0,Bayes Optimal Teacher,15.0,Congruent,Reward Scaffolding,test,8.855092980028635
3410,s691,12096.0,Bayes Optimal Teacher,16.0,Congruent,Reward Scaffolding,test,9.400630098419315
3411,s691,5297.0,Bayes Optimal Teacher,17.0,Congruent,Reward Scaffolding,test,8.574895901544526
3412,s691,8961.0,Bayes Optimal Teacher,18.0,Congruent,Reward Scaffolding,test,9.10063710688422
3413,s691,27066.0,Bayes Optimal Teacher,19.0,Congruent,Reward Scaffolding,test,10.206033606636451
3414,s692,17583.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.77468780514454
3415,s692,35506.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,10.477456975266742
3416,s692,31357.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,10.353192806623015
3417,s692,38893.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,10.56856956482773
3418,s693,10041.0,Bayes Optimal Teacher,15.0,Incongruent,Inference Scaffolding,test,9.214431989879436
3419,s693,3253.0,Bayes Optimal Teacher,16.0,Incongruent,Inference Scaffolding,test,8.087332926473351
3420,s693,3412.0,Bayes Optimal Teacher,17.0,Incongruent,Inference Scaffolding,test,8.13505390861157
3421,s693,2393.0,Bayes Optimal Teacher,18.0,Incongruent,Inference Scaffolding,test,7.780303087908373
